41199,"All Other Legal Services","Nitrous oxide","kg/2021 USD, purchaser price","5.26e-06","0.00e+00","5.26e-06","541100"
541199,"All Other Legal Services","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","1.44e-07","0.00e+00","1.44e-07","541100"
541199,"All Other Legal Services","HFC-23","kg/2021 USD, purchaser price","1.96e-09","0.00e+00","1.96e-09","541100"
541199,"All Other Legal Services","HFC-125","kg/2021 USD, purchaser price","1.43e-07","0.00e+00","1.43e-07","541100"
541199,"All Other Legal Services","Perfluorocyclobutane","kg/2021 USD, purchaser price","7.87e-11","0.00e+00","7.87e-11","541100"
541199,"All Other Legal Services","Methane","kg/2021 USD, purchaser price","1.78e-04","0.00e+00","1.78e-04","541100"
541199,"All Other Legal Services","HFC-236fa","kg/2021 USD, purchaser price","9.59e-10","0.00e+00","9.59e-10","541100"
541199,"All Other Legal Services","HFC-134a","kg/2021 USD, purchaser price","3.65e-07","0.00e+00","3.65e-07","541100"
541199,"All Other Legal Services","Perfluoropropane","kg/2021 USD, purchaser price","9.18e-11","0.00e+00","9.18e-11","541100"
541199,"All Other Legal Services","Nitrogen trifluoride","kg/2021 USD, purchaser price","2.83e-10","0.00e+00","2.83e-10","541100"
541199,"All Other Legal Services","HFC-32","kg/2021 USD, purchaser price","8.62e-08","0.00e+00","8.62e-08","541100"
541199,"All Other Legal Services","HFC-143a","kg/2021 USD, purchaser price","5.32e-08","0.00e+00","5.32e-08","541100"
541199,"All Other Legal Services","Sulfur hexafluoride","kg/2021 USD, purchaser price","3.50e-09","0.00e+00","3.50e-09","541100"
541211,"Offices of Certified Public Accountants","Carbon dioxide","kg/2021 USD, purchaser price","4.27e-02","0.00e+00","4.27e-02","541200"
541211,"Offices of Certified Public Accountants","Methane","kg/2021 USD, purchaser price","1.89e-04","0.00e+00","1.89e-04","541200"
541211,"Offices of Certified Public Accountants","HFC-236fa","kg/2021 USD, purchaser price","9.14e-10","0.00e+00","9.14e-10","541200"
541211,"Offices of Certified Public Accountants","Carbon tetrafluoride","kg/2021 USD, purchaser price","4.90e-09","0.00e+00","4.90e-09","541200"
541211,"Offices of Certified Public Accountants","Nitrogen trifluoride","kg/2021 USD, purchaser price","2.40e-10","0.00e+00","2.40e-10","541200"
541211,"Offices of Certified Public Accountants","HFC-32","kg/2021 USD, purchaser price","8.21e-08","0.00e+00","8.21e-08","541200"
541211,"Offices of Certified Public Accountants","Hexafluoroethane","kg/2021 USD, purchaser price","1.08e-09","0.00e+00","1.08e-09","541200"
541211,"Offices of Certified Public Accountants","Nitrous oxide","kg/2021 USD, purchaser price","5.01e-06","0.00e+00","5.01e-06","541200"
541211,"Offices of Certified Public Accountants","HFCs and PFCs, unspecified","kg/2021 USD, purchaser price","1.37e-07","0.00e+00","1.37e-07","541200"
541211,"Offices of Certified Public Accountants","HFC-23","kg/2021 USD, purchaser price","1.78e-09","0.00e+00","1.78e-09","541200"
541211,"Offices of Certified Public Accountants","HFC-125","kg/2021 USD, purchaser price","1.36e-07","0.00e+00","1.36e-07","541200"
541211,"Offices of Certified Public Accountants","Perfluorocyclobutane","kg/2021 USD, purchaser price","6.68e-11","0.00e+00","6.68e-11","541200"
541211,"Offices of Certified Public Accountants","HFC-134a","kg/2021 USD, purchaser price","3.48e-07","0.00e+00","3.48e-07","541200"
541211,"Offices of Certified Public Accountants","Perfluoropropane","kg/2021 USD, purchaser price","7.80e-11","0.00e+00","7.80e-11","541200"
541211,"Offices of Certified Public Accountants","HFC-143a","kg/2021 USD, purchaser price","5.07e-08","0.00e+00","5.07e-08","541200"
541211,"Offices of Certified Public Accountants","Sulfur hexafluoride","kg/2021 USD, purchaser price","3.29e-09","0.00e+00","3.29e-09","541200"
541213,"Tax Preparation Services","Carbon dioxide","kg/2021 USD, purchaser price","4.27e-02","0.00e+00","4.27e-02","541200"
541213,"Tax Preparation Services","Methane","kg/2021 USD, purchaser price","1.89e-04","0.00e+00","1.89e-04","541200"
541213,"Tax Preparation Services","HFC-236fa","kg/2021 USD, purchaser price","9.14e-10","0.00e+00","9.14e-10","541200"
